method,model_name,split,seed,threshold_source,threshold_mode,source_file,label,threshold
asl,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_asl_seed7_deberta-v3-base_validation_thresholds.json,Tradition,0.43
asl,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_asl_seed7_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.31
asl,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_asl_seed7_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.25
asl,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_asl_seed7_deberta-v3-base_validation_thresholds.json,Humility,0.12
asl,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_asl_seed7_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.16
asl,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_asl_seed7_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.62
asl,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_asl_seed7_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.67
asl,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_asl_seed7_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.11
asl,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_asl_seed7_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.28
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Self-direction: thought,0.06
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Self-direction: action,0.15
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Stimulation,0.16
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Hedonism,0.34
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Achievement,0.15
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Power: dominance,0.15
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Power: resources,0.1
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Face,0.09
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Security: personal,0.21
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Security: societal,0.28
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Tradition,0.23
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Conformity: rules,0.09
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.08
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Humility,0.03
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Benevolence: caring,0.21
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.2
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Universalism: concern,0.29
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Universalism: nature,0.03
bce,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_bce_seed11_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.45
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Self-direction: thought,0.06
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Self-direction: action,0.15
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Stimulation,0.16
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Hedonism,0.34
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Achievement,0.15
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Power: dominance,0.15
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Power: resources,0.1
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Face,0.09
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Security: personal,0.21
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Security: societal,0.28
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Tradition,0.23
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.09
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.08
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Humility,0.03
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.21
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.2
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.29
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.03
bce,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_bce_seed11_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.45
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Self-direction: thought,0.13
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Self-direction: action,0.31
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Stimulation,0.37
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Hedonism,0.21
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Achievement,0.12
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Power: dominance,0.2
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Power: resources,0.09
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Face,0.11
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Security: personal,0.26
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Security: societal,0.32
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Tradition,0.19
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Conformity: rules,0.18
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.15
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Humility,0.02
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Benevolence: caring,0.19
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.18
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Universalism: concern,0.31
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Universalism: nature,0.14
bce,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_bce_seed1701_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.16
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Self-direction: thought,0.13
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Self-direction: action,0.31
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Stimulation,0.37
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Hedonism,0.21
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Achievement,0.12
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Power: dominance,0.2
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Power: resources,0.09
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Face,0.11
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Security: personal,0.26
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Security: societal,0.32
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Tradition,0.19
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.18
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.15
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Humility,0.02
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.19
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.18
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.31
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.14
bce,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_bce_seed1701_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.16
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Self-direction: thought,0.06
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Self-direction: action,0.14
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Stimulation,0.2
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Hedonism,0.44
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Achievement,0.13
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Power: dominance,0.33
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Power: resources,0.2
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Face,0.25
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Security: personal,0.31
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Security: societal,0.44
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Tradition,0.07
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Conformity: rules,0.17
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.13
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Humility,0.06
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Benevolence: caring,0.24
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.19
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Universalism: concern,0.16
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Universalism: nature,0.08
bce,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_bce_seed1984_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.21
